rocket_id,design_id,regime_label,p_unstable,servo_slew_deg_s,exp4_full_go,exp1_go,baseline_agrees,n_decision_flips,candidate_false_optimism,candidate_false_pessimism,needs_paired_run,decision_flip_wind,decision_flip_slew,decision_flip_sensor_noise,decision_flip_backlash,decision_flip_thrust_var,decision_flip_latency,decision_flip_deadband
R0969,969,FRAGILE,0.7160512641487613,105.708702933438,False,True,False,4,False,True,True,1,0,1,0,1,1,0
R0970,970,EASY,1.0144578292247055,43.3760819879238,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0971,971,EASY,0.5510798959595672,67.7847546058791,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0972,972,EASY,1.0467512022993268,67.07119186675286,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0973,973,FRAGILE,0.5448917929989983,61.04654100375335,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0974,974,EASY,0.919769677128123,49.76101413415717,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0975,975,FRAGILE,1.4160859965006258,104.89110037183488,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0976,976,FRAGILE,1.5195468374251166,83.45663618585273,True,True,True,3,False,False,True,0,1,0,0,0,1,1
R0977,977,FRAGILE,2.0769211324645296,69.45188411730402,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R0978,978,INFEASIBLE,2.124627365797412,41.59516898824951,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0979,979,FRAGILE,2.484059725989334,113.3339073586622,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R0980,980,EASY,1.0287393376145266,29.610933517873885,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0981,981,FRAGILE,1.0884904705487322,69.70082120060994,False,True,False,4,False,True,True,1,1,1,1,0,0,0
R0982,982,EASY,0.4455504388162198,56.55319476673382,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0983,983,FRAGILE,1.807589045724888,80.52364952900191,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R0984,984,EASY,2.162965654939412,37.02477389650056,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R0985,985,EASY,1.7235495178628557,63.376150340617855,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0986,986,EASY,0.8117861423387867,101.54416271809642,False,True,False,7,False,True,True,1,1,1,1,1,1,1
R0987,987,EASY,1.090138399460582,115.19708625314354,True,True,True,1,False,False,True,0,0,0,0,0,0,1
R0988,988,FRAGILE,1.0696165754532525,111.57281781030946,False,True,False,5,False,True,True,1,0,1,1,1,1,0
R0989,989,EASY,1.6174593074705548,84.93021700084954,False,True,False,7,False,True,True,1,1,1,1,1,1,1
R0990,990,FRAGILE,2.4268667219197546,113.95743451966712,False,True,False,2,False,True,True,0,0,1,0,1,0,0
R0991,991,INFEASIBLE,2.480715973673278,64.83519377779143,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0992,992,FRAGILE,0.5576483789767052,56.63473167584948,False,True,False,6,False,True,True,1,1,1,1,1,0,1
R0993,993,FRAGILE,1.7897665842641832,81.75886765494312,False,True,False,4,False,True,True,0,1,1,1,1,0,0
R0994,994,FRAGILE,2.150385948218901,52.60565925779608,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R0995,995,FRAGILE,1.4154823841109128,39.42607839303021,False,True,False,5,False,True,True,1,1,1,1,1,0,0
R0996,996,FRAGILE,0.406787958459831,70.57149557527976,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R0997,997,EASY,0.7499120469533368,76.43617376715807,False,True,False,4,False,True,True,1,0,1,1,0,0,1
R0998,998,INFEASIBLE,1.7048092081385862,38.01877489509815,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0999,999,EASY,1.0711835581944722,67.71239413917459,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1000,1000,EASY,0.7686143961640132,82.98798375157313,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1001,1001,EASY,1.7413514672871628,75.23034035312546,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R1002,1002,EASY,0.5824220338185745,67.53460008706281,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1003,1003,FRAGILE,1.6837732386108473,105.81710875075868,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R1004,1004,FRAGILE,2.000077930325201,104.50643033022928,False,True,False,5,False,True,True,1,1,1,0,1,0,1
R1005,1005,EASY,1.3354991011412385,75.5897596035126,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R1006,1006,FRAGILE,2.42497860569296,113.2359715240394,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R1007,1007,EASY,0.7256952968332644,117.32281454801593,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1008,1008,FRAGILE,0.9537982841973162,103.7083103611926,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1009,1009,INFEASIBLE,2.26223880014348,23.798607007330872,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1010,1010,EASY,0.8554704045946194,92.86404212857288,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1011,1011,EASY,1.292393850214521,115.39169062487804,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R1012,1012,EASY,0.5518147766109441,44.264484198123455,True,True,True,2,False,False,True,0,0,0,0,0,1,1
R1013,1013,EASY,0.7778323990560785,53.41361785554818,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1014,1014,EASY,0.8979558315939759,111.81902041693826,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1015,1015,EASY,0.7779715349477833,68.50411470707456,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1016,1016,EASY,1.426954904692323,86.2489596875357,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1017,1017,EASY,1.6189787589556013,97.70526251971866,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R1018,1018,INFEASIBLE,0.3941363728830823,32.18361686244385,False,False,True,3,True,False,True,1,0,1,1,0,0,0
R1019,1019,EASY,0.7474363914001764,87.60754881212982,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1020,1020,FRAGILE,0.5421115277725134,79.25689118863252,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1021,1021,EASY,0.9800688032103868,74.03976717969007,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1022,1022,EASY,1.9189450930867904,117.72399638547044,False,True,False,1,False,True,True,0,0,1,0,0,0,0
R1023,1023,FRAGILE,1.5602143195875269,104.09422208864068,True,True,True,1,False,False,True,0,0,0,0,0,0,1
R1024,1024,FRAGILE,1.833486760163612,37.67029753246523,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R1025,1025,FRAGILE,0.6786123351343427,30.778714892567685,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1026,1026,FRAGILE,1.3562642160427094,85.6400280570574,False,True,False,5,False,True,True,1,1,1,1,1,0,0
R1027,1027,INFEASIBLE,2.4613211634867023,80.87768626833879,False,False,True,1,True,False,True,0,0,1,0,0,0,0
R1028,1028,FRAGILE,2.410314265604528,93.06091803627294,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R1029,1029,INFEASIBLE,1.8933819011325683,57.57485439724315,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R1030,1030,INFEASIBLE,0.661940566266159,32.48208007642556,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R1031,1031,INFEASIBLE,2.7352577135159626,28.256262628199472,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1032,1032,EASY,2.0479490687727546,55.35166684927532,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R1033,1033,INFEASIBLE,2.305648385403413,59.88697588180673,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R1034,1034,FRAGILE,1.423406846161691,72.77912308849372,False,True,False,1,False,True,True,0,0,1,0,0,0,0
R1035,1035,FRAGILE,1.5490609491995757,24.1141512081562,False,True,False,6,False,True,True,1,1,1,1,1,1,0
R1036,1036,EASY,1.840579148486861,78.61245345285673,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R1037,1037,EASY,1.394151915427867,50.78795565020984,True,True,True,2,False,False,True,0,0,0,1,0,1,0
R1038,1038,EASY,1.745869691733906,76.72677928891437,False,True,False,5,False,True,True,1,1,1,1,1,0,0
R1039,1039,EASY,1.129724289699104,25.739541358414137,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1040,1040,INFEASIBLE,0.7807071737350911,30.200261692640872,False,False,True,3,True,False,True,1,0,1,1,0,0,0
R1041,1041,FRAGILE,1.0189136493645916,53.31831438036468,True,True,True,3,False,False,True,0,0,0,1,0,1,1
R1042,1042,EASY,0.6345355225855925,88.8973818152837,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1043,1043,INFEASIBLE,1.982625363455156,25.16629611766852,False,False,True,2,True,False,True,0,1,1,0,0,0,0
R1044,1044,EASY,0.4917446872597913,110.92178021640078,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1045,1045,INFEASIBLE,0.8458287756441499,29.474259259786976,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R1046,1046,FRAGILE,1.8076743145502048,58.76267476307216,False,True,False,4,False,True,True,1,0,1,1,1,0,0
R1047,1047,INFEASIBLE,1.519542037992107,25.86617551146973,False,False,True,3,True,False,True,1,0,1,1,0,0,0
R1048,1048,EASY,0.4372222818144158,83.52672638726568,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1049,1049,FRAGILE,1.356540021360788,65.61637629799284,False,True,False,4,False,True,True,1,1,1,1,0,0,0
R1050,1050,INFEASIBLE,0.4708287998713139,63.53064821470628,False,False,True,3,True,False,True,1,0,1,1,0,0,0
R1051,1051,EASY,1.1157179615303603,93.94741584283814,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1052,1052,FRAGILE,0.4324396984747032,35.56037258033988,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1053,1053,EASY,0.6972810385185731,65.13876938153004,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1054,1054,FRAGILE,0.5509209276215362,50.22301856068367,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1055,1055,FRAGILE,0.4175791486615321,40.89435747292758,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1056,1056,EASY,2.0068239236250007,66.577681043278,True,True,True,2,False,False,True,0,0,0,0,1,1,0
R1057,1057,INFEASIBLE,3.098714800431145,41.0639026722284,False,False,True,1,True,False,True,0,0,1,0,0,0,0
R1058,1058,EASY,1.0309568128237887,99.30823498259588,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1059,1059,INFEASIBLE,2.123959189491405,40.27519597749054,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1060,1060,EASY,1.2961490993313245,117.07062916099372,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1061,1061,INFEASIBLE,1.2156190586427442,44.76075299291003,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R1062,1062,FRAGILE,1.6411514978073365,50.30469259739208,False,True,False,5,False,True,True,1,0,1,1,1,1,0
R1063,1063,EASY,0.9133050863839572,61.92404334128269,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1064,1064,EASY,1.7096624037985118,94.71433755709236,False,True,False,4,False,True,True,1,1,1,0,1,0,0
R1065,1065,FRAGILE,0.687122188620641,105.54424804737664,True,True,True,1,False,False,True,0,0,0,0,0,0,1
R1066,1066,INFEASIBLE,1.3904372324828382,43.107471703852646,False,False,True,4,True,False,True,1,1,1,1,0,0,0
R1067,1067,FRAGILE,1.4024726865449122,65.20345393398549,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R1068,1068,FRAGILE,1.4095980645967316,51.52358750766997,False,True,False,4,False,True,True,1,1,1,1,0,0,0
R1069,1069,FRAGILE,2.1763697186428126,82.82791639591542,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R1070,1070,FRAGILE,2.045530904535121,76.2274069916675,False,True,False,4,False,True,True,1,1,1,0,0,0,1
R1071,1071,EASY,1.8672438487031595,109.38105818851405,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R1072,1072,EASY,1.111218454003394,20.184546619947696,False,True,False,7,False,True,True,1,1,1,1,1,1,1
R1073,1073,EASY,0.7699742495829167,21.59154082851144,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1074,1074,FRAGILE,0.5387448472589861,94.2234446554541,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1075,1075,FRAGILE,1.8561428072343893,60.69793103638806,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R1076,1076,INFEASIBLE,2.104781529804379,30.60290843240084,False,False,True,2,True,False,True,0,1,1,0,0,0,0
R1077,1077,EASY,1.8863530329357745,54.47636770237984,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R1078,1078,EASY,0.6878047689511716,32.9540526698205,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R1079,1079,FRAGILE,1.2806520212568078,59.949349611081416,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1080,1080,INFEASIBLE,1.4496645460765951,31.25697604034752,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R1081,1081,EASY,1.3553351663814095,101.2013677824506,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1082,1082,INFEASIBLE,0.4517559359474252,20.8208868006058,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R1083,1083,EASY,1.7543945270844614,65.79382185333822,False,True,False,7,False,True,True,1,1,1,1,1,1,1
R1084,1084,EASY,1.2664910800050089,105.35111211461638,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1085,1085,INFEASIBLE,2.785523098835978,101.06400393334071,False,False,True,1,True,False,True,0,0,1,0,0,0,0
R1086,1086,EASY,0.8730435554281665,64.21938782659682,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1087,1087,EASY,1.6761009034547838,52.90864982900601,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1088,1088,FRAGILE,1.2884380998951563,57.82087033170078,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R1089,1089,EASY,0.4989778573153459,71.45072106731321,False,True,False,7,False,True,True,1,1,1,1,1,1,1
R1090,1090,EASY,0.7326344258499219,115.16529569139963,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1091,1091,EASY,0.9481457706853704,104.80362402512988,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R1092,1092,FRAGILE,0.6536399762910621,60.18485286601874,False,True,False,5,False,True,True,1,1,1,1,1,0,0
R1093,1093,EASY,1.143545829396876,104.71539303957736,False,True,False,6,False,True,True,1,1,1,1,1,1,0
R1094,1094,FRAGILE,1.507367690159751,29.384558120933058,False,True,False,5,False,True,True,1,1,1,1,1,0,0
R1095,1095,INFEASIBLE,0.7775015888278044,35.90697267113756,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1096,1096,EASY,0.8101395220324565,99.83634026014,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1097,1097,FRAGILE,0.8294601336883192,60.75942681049774,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1098,1098,EASY,0.7119309841679639,84.50063219300183,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1099,1099,FRAGILE,2.20411252229594,103.8196666894946,False,True,False,5,False,True,True,1,0,1,1,1,1,0
R1100,1100,FRAGILE,1.3663885306148031,86.71875761504315,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R1101,1101,FRAGILE,1.4004835091140737,110.38402046327354,True,True,True,2,False,False,True,0,1,0,0,0,1,0
R1102,1102,EASY,0.620875241751412,70.28235350383599,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1103,1103,FRAGILE,1.824680154266888,93.46191554604336,True,True,True,2,False,False,True,1,0,0,1,0,0,0
R1104,1104,INFEASIBLE,2.692902192157916,25.91735107932923,False,False,True,1,True,False,True,0,0,1,0,0,0,0
R1105,1105,EASY,2.1470897885998905,48.857999332153405,False,True,False,5,False,True,True,1,1,1,0,1,1,0
R1106,1106,INFEASIBLE,2.3481819288183736,39.530589021958384,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1107,1107,EASY,1.3952067492474185,79.97416282965128,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R1108,1108,INFEASIBLE,1.203749899038605,85.18605584089372,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R1109,1109,FRAGILE,1.977252390222332,21.50280674195973,True,True,True,2,False,False,True,0,0,0,1,0,0,1
R1110,1110,FRAGILE,1.6325032938825383,62.06874837090939,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R1111,1111,EASY,0.6917420465949721,100.84099448221764,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1112,1112,FRAGILE,1.8904274777403187,76.77489385713082,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R1113,1113,FRAGILE,2.4296189854217136,117.93845989909664,False,True,False,2,False,True,True,0,0,1,0,0,0,1
R1114,1114,EASY,0.9616237157688106,61.30831614241362,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1115,1115,FRAGILE,1.4923094481864485,48.25534930578107,False,True,False,5,False,True,True,1,1,1,1,1,0,0
R1116,1116,EASY,1.441236697081787,116.64599025995302,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R1117,1117,FRAGILE,2.9975610250151985,116.94917408237036,False,True,False,1,False,True,True,0,0,1,0,0,0,0
R1118,1118,FRAGILE,0.4953258810008788,80.43300925142972,True,True,True,4,False,False,True,0,1,0,1,1,1,0
R1119,1119,EASY,0.4680671784477553,119.08412953180724,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1120,1120,FRAGILE,1.460350644565797,109.59758965576786,True,True,True,2,False,False,True,0,1,0,0,0,1,0
R1121,1121,EASY,0.61977472171135,49.50431218968306,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1122,1122,INFEASIBLE,2.93101797043806,76.53468417387982,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1123,1123,INFEASIBLE,2.8878930062548114,43.27909538767463,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1124,1124,FRAGILE,0.9489700314763092,119.47799299964264,False,True,False,5,False,True,True,1,1,1,1,0,1,0
R1125,1125,FRAGILE,2.5568458149363567,108.36503738011127,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R1126,1126,INFEASIBLE,3.3835185857407306,86.40549103362434,False,False,True,1,True,False,True,0,0,1,0,0,0,0
R1127,1127,EASY,0.717138335968569,116.54866657958976,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1128,1128,FRAGILE,0.5425922218438726,113.60120803691872,True,True,True,1,False,False,True,0,0,0,0,0,0,1
R1129,1129,EASY,0.6294243094986596,29.986262347908365,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1130,1130,EASY,0.2933008517041091,82.33939037295758,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1131,1131,EASY,0.9780882846578902,49.13148465187291,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1132,1132,EASY,0.7259939945641265,104.0118689108835,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1133,1133,EASY,1.636753087908433,81.74649207439904,False,True,False,4,False,True,True,1,1,1,1,0,0,0
R1134,1134,FRAGILE,0.9973402638839975,84.88143053078545,True,True,True,2,False,False,True,0,1,0,0,0,1,0
R1135,1135,FRAGILE,1.916358288540724,108.9273823938763,True,True,True,2,False,False,True,0,1,0,0,0,1,0
R1136,1136,EASY,0.7781777739097114,68.60693519428841,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1137,1137,INFEASIBLE,0.9191561659745654,33.09542418039827,False,False,True,4,True,False,True,1,1,1,1,0,0,0
R1138,1138,FRAGILE,2.1615511581467817,114.60024114576822,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1139,1139,INFEASIBLE,1.8747370904177,66.17233922268558,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1140,1140,EASY,0.7962807682250889,115.87079365609094,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1141,1141,EASY,0.7046066541696356,44.207313019122864,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1142,1142,INFEASIBLE,0.7840868053703164,26.646394637849355,False,False,True,4,True,False,True,1,1,1,1,0,0,0
R1143,1143,EASY,0.461045220737317,111.31655261025789,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1144,1144,FRAGILE,1.4266530560335495,62.19319094138921,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R1145,1145,FRAGILE,2.206008945962108,38.68054416637201,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R1146,1146,INFEASIBLE,2.1569332364696683,101.3450238154772,False,False,True,3,True,False,True,1,0,1,1,0,0,0
R1147,1147,INFEASIBLE,1.8732115686399056,49.98394633484659,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1148,1148,EASY,1.1914948143495228,62.67073529287586,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1149,1149,FRAGILE,1.5195625322337585,87.68988465693327,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R1150,1150,EASY,0.7783255831807451,69.97926308027843,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1151,1151,FRAGILE,0.4316743014206708,46.08033452409579,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R1152,1152,INFEASIBLE,1.681382530038958,44.06145661642711,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1153,1153,FRAGILE,0.8194234133596167,21.230726953829336,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1154,1154,EASY,1.784391113023405,94.27331835174998,False,True,False,3,False,True,True,1,0,1,0,0,0,1
R1155,1155,FRAGILE,1.4769942357430643,38.4845336042437,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R1156,1156,EASY,0.8346017554277464,66.61570860464212,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1157,1157,FRAGILE,0.6496094015620028,117.18494771686458,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R1158,1158,FRAGILE,1.3887167686234874,91.50674762030506,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R1159,1159,INFEASIBLE,3.016262461716171,61.529356350354696,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1160,1160,FRAGILE,2.012338160542707,88.00002386040794,True,True,True,4,False,False,True,0,1,0,1,1,1,0
R1161,1161,EASY,0.2781187062816295,54.55017132354831,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1162,1162,FRAGILE,1.7490362603086973,62.775614579468254,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R1163,1163,INFEASIBLE,3.172987247508056,38.17456065438039,False,False,True,1,True,False,True,0,0,1,0,0,0,0
R1164,1164,FRAGILE,1.4981561189237935,60.26033543848504,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1165,1165,FRAGILE,0.9020854566529564,98.56916662214624,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1166,1166,INFEASIBLE,1.599827093251834,56.24510266673602,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R1167,1167,FRAGILE,1.2679529146581054,25.81265458037685,False,True,False,7,False,True,True,1,1,1,1,1,1,1
R1168,1168,FRAGILE,2.137145299241252,118.0088106913382,True,True,True,3,False,False,True,0,1,0,1,0,1,0
R1169,1169,FRAGILE,1.945966443700449,72.44070540595143,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R1170,1170,FRAGILE,0.8151638735827073,59.45140775693306,True,True,True,2,False,False,True,0,0,0,1,0,0,1
R1171,1171,FRAGILE,1.1315067126833471,78.91725527735736,True,True,True,1,False,False,True,0,0,0,0,0,1,0
R1172,1172,EASY,0.6787050290910067,88.57308563440183,True,True,True,3,False,False,True,0,1,0,1,0,0,1
R1173,1173,INFEASIBLE,1.6189444055179356,56.69005895657345,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1174,1174,INFEASIBLE,2.661014677450328,92.72166886204523,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R1175,1175,EASY,0.6327166603747767,54.91407993978055,True,True,True,2,False,False,True,0,1,0,0,1,0,0
R1176,1176,EASY,0.7380852321218416,42.685931748957486,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1177,1177,EASY,3.094776322317501,103.52637295128388,False,True,False,1,False,True,True,0,0,1,0,0,0,0
R1178,1178,FRAGILE,1.9132141493219887,95.92791250157288,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R1179,1179,FRAGILE,1.890366509716884,70.69637205160797,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R1180,1180,EASY,0.3853156580440687,49.466334857203066,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1181,1181,FRAGILE,1.7984548460159169,70.95395076680568,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R1182,1182,INFEASIBLE,2.5822807091621565,37.29491755211314,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R1183,1183,FRAGILE,2.628034043297811,108.49511996031288,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R1184,1184,EASY,1.187666923759545,115.92715011882504,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R1185,1185,EASY,0.7861357610804319,77.97299503333977,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1186,1186,EASY,0.3010441730987163,63.66547006632969,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R1187,1187,FRAGILE,0.7053310619238108,99.44708059209388,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1188,1188,EASY,1.876840832965655,68.35509311535665,False,True,False,3,False,True,True,1,0,1,0,0,0,1
R1189,1189,FRAGILE,1.732754143932603,23.56645783307613,False,True,False,5,False,True,True,1,1,1,1,1,0,0
R1190,1190,FRAGILE,1.817201038032456,91.21637451768612,True,True,True,4,False,False,True,0,1,0,0,1,1,1
R1191,1191,FRAGILE,1.493739423094362,73.6202612678869,False,True,False,6,False,True,True,1,1,1,1,1,1,0
R1192,1192,EASY,1.6302322048487612,69.2421060625778,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R1193,1193,INFEASIBLE,2.155822990475276,22.41375322772509,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R1194,1194,FRAGILE,0.460108384167282,36.01139470469687,False,True,False,4,False,True,True,1,0,1,1,1,0,0
R1195,1195,EASY,1.2726991243782644,103.16133219968287,True,True,True,2,False,False,True,0,0,0,0,0,1,1
R1196,1196,FRAGILE,1.252267306499528,97.58240685746568,True,True,True,1,False,False,True,0,0,0,0,0,0,1
R1197,1197,EASY,1.0171032270455953,114.48948343726578,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R1198,1198,FRAGILE,2.50853838002479,71.78008896700612,False,True,False,1,False,True,True,0,0,1,0,0,0,0
R1199,1199,EASY,1.0972760629949327,74.77436923666868,False,True,False,7,False,True,True,1,1,1,1,1,1,1
R1200,1200,FRAGILE,1.3746617242481485,68.18853767645638,True,True,True,1,False,False,True,0,0,0,1,0,0,0
